STATECD,PLOT_FIADB,INVYR,pre.svpd,post.svpd
6,79640,2005,0.866563007,0.9493525
6,50931,2006,-4.200755114,-3.757180804
6,50932,2001,0.768975359,1.615902504
6,78444,2008,3.762565309,3.732829834
6,50935,2006,-1.232720382,-1.441878738
6,50936,2007,5.769015063,5.029841423
6,78453,2003,6.647828902,6.581083507
6,78459,2001,-2.480928585,-1.862010593
6,50939,2004,-0.079310623,-0.797073836
6,78466,2005,2.189938275,1.85181357
6,50941,2005,-0.488388181,-1.100501964
6,50942,2006,4.702177784,4.80672072
6,50943,2004,4.693361988,4.000501126
6,50944,2002,3.3722482,2.453808217
6,78467,2008,1.658200275,1.104730714
6,80965,2002,4.026602745,4.790865963
6,50963,2001,0.229944306,1.101792797
6,50964,2006,3.232983587,3.091170554
6,50966,2001,-3.298707801,-2.634002171
6,78477,2001,5.283672452,5.788272995
6,78481,2009,4.233949495,3.399993772
6,50969,2007,4.546431716,5.339757031
6,50971,2006,0.488693423,0.316258967
6,50972,2003,4.569658792,3.609622315
6,79401,2004,6.462747246,5.827589249
6,50974,2001,2.178591263,2.895158852
6,50975,2007,-2.297546761,-2.036520932
6,51011,2006,5.133860347,4.907875781
6,79415,2001,-2.867750235,-2.600594566
6,78211,2007,5.463549705,5.251644398
6,51015,2005,4.44617726,3.721569572
6,51016,2005,3.659239281,3.818384208
6,51017,2003,0.053336746,0.685722152
6,51018,2004,6.416984727,6.449354304
6,78216,2008,-0.202042708,-0.956404945
6,78231,2001,-5.258421658,-4.656684263
6,51022,2002,2.775332867,2.299452097
6,51024,2007,-3.441361015,-3.626260778
6,51025,2006,0.357165051,0.183405906
6,51026,2009,3.492492519,4.181700655
6,51027,2005,4.864915509,5.644004114
6,51028,2006,1.156557464,0.572815802
6,51029,2007,-1.898530734,-0.979969562
6,51030,2008,1.406382009,1.705822932
6,51031,2006,-5.047956104,-4.410374543
6,51032,2002,-1.157935823,-0.274294965
6,51033,2003,5.508208362,5.747333943
6,78427,2001,5.268319347,4.951389159
6,51035,2005,-3.684144815,-3.965923436
6,51036,2003,-4.724549503,-5.195252649
6,51037,2004,2.096535519,1.859498429
6,51039,2002,-2.23020396,-2.538105526
6,51040,2009,-4.70682167,-4.280600161
6,78938,2005,5.485914327,5.907233535
6,51042,2002,-4.325857706,-3.410601085
6,51043,2008,4.310869994,3.785665604
6,51044,2003,6.60857337,6.322108919
6,51045,2006,-5.29308821,-5.435775941
6,51046,2007,6.137138873,6.292043595
6,51047,2004,-4.706226899,-4.260826535
6,78953,2008,4.587008537,5.467615129
6,78954,2007,-1.96843714,-0.971618306
6,80971,2008,-2.88617431,-3.339966914
6,51051,2001,-0.461035535,0.054153282
6,78958,2002,-4.623507444,-4.571603322
6,80537,2003,3.989035329,3.821448959
6,51055,2007,-5.554201243,-4.747727924
6,80542,2005,-5.636089358,-4.921472328
6,80595,2006,2.637704094,1.963696736
6,80605,2007,4.474422532,3.627112771
6,80620,2004,-1.670000304,-2.134378206
6,51061,2004,-5.211657113,-5.189831801
6,51063,2008,-5.530561826,-5.330424313
6,79987,2007,-1.507913673,-0.924311135
6,51065,2006,0.369259455,1.220576672
6,51066,2005,-3.329286081,-3.725631284
6,51067,2007,3.865634107,4.762455416
6,51068,2006,-3.342172392,-3.709729999
6,81037,2002,4.704683748,4.356318007
6,51070,2001,6.698884699,6.521736733
6,51071,2009,0.493256146,1.24893238
6,51072,2005,5.22699875,4.872993048
6,51073,2004,6.821646261,7.215039197
6,80377,2008,5.234481569,5.635865997
6,51075,2009,-0.866883827,-0.700481012
6,79693,2005,1.020192651,0.56757184
6,79695,2004,2.906057218,2.176272158
6,79696,2005,6.22449793,6.471196153
6,51080,2007,0.7531236,0.061284718
6,51081,2006,-1.060438065,-0.161018514
6,51082,2002,-5.791480196,-5.848021163
6,51083,2001,6.227456823,5.456521639
6,79699,2005,4.698325579,3.748626384
6,51085,2004,-0.338771304,-0.074018922
6,51087,2003,3.862836696,3.480615882
6,51088,2001,-0.483720015,-0.98083125
6,51089,2007,3.324430699,4.286228902
6,51090,2008,-0.030456651,0.353242657
6,51096,2009,-5.843695083,-5.141839014
6,79703,2004,-5.802593599,-5.294273724
6,79726,2006,3.71723675,4.183556725
6,79729,2009,4.201993462,3.280506661
6,51100,2002,5.047742452,5.718105588
6,79767,2006,-3.740552722,-4.064464846
6,80977,2001,3.770139442,3.014251296
6,51103,2002,3.279417269,3.983634401
6,51104,2006,-0.096827681,-0.655129964
6,79768,2004,4.150896557,4.628522022
6,79778,2007,0.386621064,1.2691735
6,79793,2003,-2.805035852,-1.805713935
6,79798,2002,1.39841021,1.580941113
6,51109,2003,0.029580185,0.893499785
6,51110,2009,3.698515838,3.99789182
6,51112,2001,-1.021494917,-1.203159932
41,98814,2001,0.597771403,0.394981844
41,82722,2003,6.050263489,6.877718651
41,78179,2005,-0.524041899,-0.19794305
41,51354,2009,6.213497777,5.896550333
41,68521,2001,4.696961818,5.165032706
41,57771,2005,-5.880343682,-5.149741222
41,78232,2005,5.302819272,6.149203996
41,79542,2008,-5.802126852,-5.029971474
41,83372,2008,-5.076627394,-5.672667206
41,65766,2001,3.964469744,4.916195976
41,90981,2009,6.116100618,6.662427598
41,72474,2002,-2.227719976,-3.193664193
41,61874,2001,-3.906431856,-4.447919679
41,78986,2001,3.116651926,3.407041972
41,57524,2008,-2.707013176,-3.399158972
41,68932,2006,3.804915143,3.941321081
41,84309,2008,-5.446789058,-5.476316094
41,57087,2003,6.560079585,6.611440774
41,57865,2004,-4.991463842,-4.742975807
41,65092,2009,-1.360435475,-0.70709905
41,71592,2001,-4.031417332,-4.824579595
41,87143,2002,0.003329255,-0.410692129
41,65025,2001,0.624260063,0.584537798
41,61190,2003,1.200488258,0.871322001
41,99281,2006,-4.111553577,-4.48755675
41,82702,2002,1.094377285,1.723306289
41,84457,2003,1.90948068,1.434323269
41,57091,2009,1.683167673,0.999904065
41,56604,2004,4.514974324,4.319766456
41,53549,2007,4.218139955,4.284821619
41,95512,2008,-0.12758857,-0.781038744
41,86556,2009,-4.77401653,-5.553540963
41,95747,2003,-5.934247968,-4.997241081
41,57319,2002,-2.379791571,-2.568835155
41,90882,2006,-5.799174358,-5.007952164
41,89809,2008,1.67071018,0.886464047
41,52022,2003,2.590814939,3.55999562
41,92343,2004,-4.622607174,-4.362358217
41,88393,2007,-4.147847741,-5.119747402
41,53974,2006,1.690084182,0.905689383
41,57328,2008,0.323472435,1.006991966
41,65793,2007,5.485965852,5.370404787
41,95389,2003,3.57441175,3.993040424
41,67508,2009,-2.944770031,-3.009830939
41,96617,2002,-1.560399696,-1.152195502
41,51961,2002,3.994269263,4.005251254
41,90203,2007,2.3164893,3.069579716
41,55621,2004,4.335897286,3.58021989
41,61745,2006,-0.129387268,0.050732845
41,95374,2003,4.752170751,4.284990265
41,77972,2007,2.996441265,2.779713816
41,92599,2004,3.864345053,3.504278673
41,68217,2001,1.801869638,2.021266897
41,59515,2003,-0.262615721,-1.133945745
41,94366,2005,-0.366413541,-0.6495048
41,82657,2005,6.555191697,7.404194083
41,59785,2002,-2.579528778,-1.640354974
41,51877,2004,2.737356863,2.569004466
41,72385,2009,1.563772228,2.369661833
41,65415,2006,4.034592107,4.909910336
41,82279,2008,2.675283602,2.355974198
41,84579,2009,-3.430877529,-3.56863111
41,91205,2001,3.436121601,4.261979612
41,51164,2003,-4.721848756,-5.70503562
41,59645,2005,0.871750145,-0.056192239
41,55375,2002,-0.206274368,0.588603227
41,82093,2002,5.793113376,5.440604579
41,58006,2005,4.441542726,4.101010742
41,65064,2006,-3.494195124,-3.716978133
41,70074,2008,-4.232438321,-3.399327201
41,98883,2008,5.367189966,4.517047471
41,88031,2006,-3.14602549,-3.064856409
41,95399,2004,3.091616875,2.856412816
41,94716,2004,1.460117222,1.210572156
41,59177,2009,3.369754569,4.099815827
41,77671,2008,0.722765448,-0.252842896
41,77515,2008,-3.168387887,-3.341969608
41,84433,2007,-0.559670587,-0.930919181
41,96332,2009,1.886329598,1.633864607
41,60319,2005,2.459508617,3.230482678
41,64057,2005,-4.373366758,-3.609448023
41,83440,2002,0.481545865,0.251526691
41,77956,2008,-2.210077032,-2.256706456
41,70952,2002,-3.682027752,-4.002279441
41,88203,2008,5.80580439,5.518976169
41,76474,2003,2.403576426,2.437830636
41,71705,2002,1.60842019,0.739301751
41,75279,2008,-1.155773269,-1.241078681
41,56756,2009,-5.384409593,-5.444154029
41,56698,2007,-3.25866923,-3.552303658
41,77086,2004,-0.3852843,-0.321433789
41,98626,2004,1.76501254,2.000437053
41,58380,2009,3.933443199,3.359777349
41,75320,2009,-5.893632366,-5.400764825
41,74264,2005,-0.646313581,0.301629078
41,92746,2009,5.273110995,4.633073244
41,91387,2008,2.655424873,2.311397727
41,79499,2003,5.36770813,5.183413133
41,71888,2008,-1.4740569,-1.845995667
41,68395,2005,2.739843831,2.972228361
41,89260,2007,6.343084637,5.496323281
41,60329,2001,6.869824053,6.590558004
41,76205,2008,-1.489095545,-2.322206363
41,70633,2006,-5.704839875,-5.881194479
41,86419,2001,3.043992209,3.520226027
41,79231,2006,4.698026937,5.186539774
41,95284,2004,1.490613666,0.799282006
41,90450,2005,6.573505103,6.626008231
41,80654,2002,0.526400777,-0.45620815
41,83973,2004,0.592652701,-0.336213857
41,87007,2009,2.376605382,3.346196982
41,81314,2003,-2.245805396,-2.943621679
41,60112,2007,2.016550884,1.412534125
41,69808,2004,5.896611713,5.654885765
41,66948,2006,4.442034118,3.83177618
41,66769,2008,-4.673800316,-4.601897004
41,90091,2001,6.929675723,7.538479947
41,89588,2003,-2.1601655,-2.667584901
41,63320,2006,3.344428074,4.169619186
41,54881,2008,-3.301164617,-2.647060994
41,69060,2002,1.805026114,2.196216114
41,58011,2006,-0.71258024,-0.187469972
41,50768,2009,1.846808057,2.188058688
41,50769,2002,0.961395992,0.524093373
41,80646,2003,4.240030841,4.027417249
41,50771,2007,0.482569883,1.478771411
41,80649,2008,-5.448517519,-5.101960815
41,50773,2003,2.690034354,2.393517602
41,50774,2006,-5.734400374,-5.56993881
41,50775,2003,1.248211922,0.627703916
41,50776,2004,4.322343656,5.291829306
41,50778,2007,3.100774082,3.015692984
41,50779,2006,4.801651352,4.682633471
41,79889,2003,3.699689136,3.371956716
41,79898,2005,6.555085447,6.649567632
41,50783,2002,-3.823329337,-4.659697504
41,80410,2008,1.867632149,2.485807443
41,80659,2005,5.946942358,5.146513604
41,80668,2005,4.605131484,4.013881512
41,50852,2004,-3.419369277,-3.912366018
41,50854,2004,-5.741827147,-5.688333886
41,50855,2009,-3.632455118,-2.809309025
41,50856,2005,5.951943434,6.373053091
41,50857,2003,-4.097541643,-3.740600567
41,80674,2007,1.072480074,0.801162745
41,50859,2003,0.899863874,1.424364184
41,50860,2001,-4.130367794,-4.56351572
41,50861,2002,-0.496974397,-0.407352442
41,50862,2006,0.440769849,1.392000965
41,50863,2001,-0.184850688,0.784278563
41,50864,2002,-0.781125929,-0.305368679
41,50866,2005,4.782943939,4.705026297
41,50867,2004,-2.925022512,-2.577921334
41,81029,2009,-4.824477797,-5.357838718
41,50869,2008,-1.046757087,-0.513597588
41,50870,2002,-3.088983435,-2.165402632
41,50871,2003,-5.231581668,-5.285449024
41,50872,2007,6.829342059,5.86133963
41,50873,2006,-0.628316891,-0.213212079
41,50874,2004,1.273791388,1.0498985
41,50876,2009,-5.372033174,-5.069832578
41,50877,2004,-1.588162008,-1.333060091
41,50893,2001,3.363265758,3.602622039
41,50895,2001,1.715250206,1.820338212
41,50896,2005,4.55752111,5.090355769
41,50897,2004,1.745047575,2.272422873
41,50898,2003,-3.056608675,-2.711623811
41,50899,2006,-4.889144763,-4.408597308
41,50900,2004,-2.404105771,-3.279809822
41,50901,2009,4.996755534,5.471973796
41,50902,2008,-2.181997787,-1.394862026
41,78901,2007,1.559098171,1.574557072
41,78487,2003,5.777040826,5.943054706
41,50905,2002,0.829981786,1.648925946
41,50906,2006,1.491485885,0.553649264
41,50907,2007,-3.948810096,-4.899678837
41,50909,2003,-5.750549401,-4.793064221
41,50910,2005,5.157006986,5.350911545
41,50911,2009,3.064610586,2.293659565
41,50912,2008,-0.916439034,-1.41491762
41,50913,2004,3.980814493,4.916843979
41,50914,2003,-2.965372398,-3.921439836
41,50915,2001,0.565028288,0.816404079
41,50916,2005,-1.552935018,-2.200713812
41,50946,2007,2.434666925,2.822554576
41,50947,2006,2.651974591,3.616931215
41,50948,2004,5.470479477,5.24624664
41,50950,2008,-0.983832192,-1.643346842
41,78893,2009,-4.529565824,-3.637146942
41,50952,2003,-4.841032838,-3.989048313
41,50953,2002,2.210388468,1.876757203
41,79343,2009,1.83239465,1.714864165
41,50955,2007,6.863849648,6.507827022
41,50956,2004,0.522672916,-0.368588159
41,50958,2004,-5.174124939,-4.732677925
41,50959,2007,1.513208175,1.32317347
41,50960,2009,0.213771103,-0.611481185
41,50961,2002,3.701984992,3.188012344
41,50976,2003,-1.783756051,-1.970837347
41,50977,2002,-3.974809106,-4.361722929
41,50978,2001,-0.004307908,0.617450626
41,50979,2007,-4.749029694,-5.384754539
41,50980,2006,0.14075216,-0.206884625
41,50981,2005,-5.672228419,-5.989928941
41,79083,2009,3.446612845,2.936648897
41,50984,2005,-0.206332408,-0.562492845
41,50985,2003,5.436626251,5.812806898
41,50986,2004,-0.648865245,-0.367161157
41,50987,2008,-4.740800195,-3.785713893
41,50988,2002,-5.129938434,-5.97274056
41,78369,2006,-5.693287354,-5.810567658
41,50990,2005,2.276691356,2.713480844
41,50992,2003,1.855667914,2.774905829
41,50993,2007,-4.538197382,-4.038167589
41,50994,2001,-3.807745785,-3.281172638
41,50995,2008,-2.322847855,-1.68467469
41,50996,2003,6.477323631,6.817645587
41,50997,2007,0.071951601,0.48492692
41,50998,2001,-4.799225996,-5.37570149
41,51000,2006,1.303342151,1.43066221
41,79239,2007,1.283092342,1.695920448
41,79259,2001,-1.029742665,-0.827213469
41,51003,2003,2.650898883,2.585775393
41,78990,2006,3.508524908,2.990982684
41,51005,2001,-4.959097036,-5.70237016
41,51006,2002,-1.358654901,-0.51922403
41,80506,2005,1.116940362,0.296070521
41,51008,2003,-3.453119645,-4.402735708
41,51009,2006,2.661675426,3.617500913
41,51010,2007,0.80744188,0.727082182
41,51091,2003,0.956933472,1.656150379
41,51092,2009,-1.763522456,-1.793419355
41,80012,2007,-1.97031503,-1.619067782
41,51094,2008,-1.600474689,-1.459579412
41,51095,2009,-3.781843607,-4.187278878
53,73355,2003,-4.052352093,-3.217300814
53,64154,2009,5.082436701,4.282433185
53,83081,2003,-4.793481707,-4.464294406
53,75580,2005,-4.706850633,-4.190973401
53,99170,2006,-1.743462742,-1.142577646
53,75158,2008,-1.677114768,-2.67662622
53,81503,2009,-4.02750608,-3.572243746
53,62952,2008,2.294019798,3.106721552
53,85826,2006,-4.334239203,-4.951988886
53,60264,2002,-2.307805835,-2.928259403
53,59847,2004,6.205122993,6.676034403
53,93910,2006,-4.260196972,-4.105707807
53,88418,2009,0.088145935,0.074907939
53,69449,2009,-0.935762593,-1.811092036
53,99143,2005,3.965404002,4.667438575
53,94407,2002,0.078417926,0.080012616
53,70191,2002,0.626690152,0.24924952
53,94093,2005,-4.926015243,-4.41546206
53,59338,2003,4.80130347,5.614404584
53,65117,2002,0.618061101,-0.194210279
53,66789,2004,-5.83108022,-6.559453261
53,92574,2003,5.901621091,5.490161896
53,87259,2002,3.671982531,4.270422456
53,77137,2003,4.466647277,4.078255213
53,62132,2002,0.97167312,1.887304525
53,77104,2002,-1.342167089,-2.311026284
53,50351,2006,-5.928071116,-5.601526483
53,90836,2004,6.030883313,5.103975893
53,78597,2004,6.910269632,6.337862403
53,57491,2005,-0.246291538,0.40368555
53,62655,2005,4.971364504,5.68820797
53,73625,2006,5.974740538,6.286038067
53,83447,2009,-2.288156425,-2.146457775
53,95364,2009,-4.259180576,-4.343972052
53,83965,2003,-2.950576201,-2.960353294
53,91496,2002,-4.878765222,-5.300250343
53,92860,2002,-0.909232755,-0.358375458
53,68426,2003,0.253712208,1.030742542
53,89122,2009,2.095275455,2.705534941
53,81775,2002,-3.330405979,-2.79408468
53,88223,2007,-3.238745472,-3.647038901
53,71050,2007,2.399043048,2.058532216
53,64683,2004,2.321296251,1.578571264
53,66908,2005,-3.921796797,-4.894579855
53,88398,2006,4.105827032,4.476427198
53,61764,2009,6.749498408,6.513642905
53,54455,2004,4.163245684,4.405388069
53,86467,2008,2.224510946,1.602810865
53,79081,2008,-0.309200209,-1.011295979
53,66744,2004,6.633556027,6.365927446
53,73884,2005,4.847316044,3.923974325
53,69881,2003,6.660181063,6.487947736
53,85556,2007,-0.486181167,0.192934113
53,56970,2009,6.893031667,6.958813323
53,50216,2004,-4.939352432,-5.420422511
53,74700,2003,-5.544599846,-5.998234302
53,74886,2009,0.176297397,1.119986533
53,89097,2002,-1.370052246,-1.005829844
53,68208,2004,0.760468036,0.325701793
53,93042,2003,1.73252952,0.959854386
53,90269,2002,-4.838642587,-4.312942509
53,99157,2005,3.707843833,3.033333917
53,82910,2005,0.94161938,1.676878411
53,62764,2002,-5.434327269,-6.340332756
53,66951,2003,-4.408107132,-3.494666214
53,88816,2009,-1.98315985,-2.49801157
53,90380,2006,-4.560262098,-3.596526304
53,85013,2006,-1.072412146,-1.074570592
53,69065,2009,-5.08879158,-5.383681497
53,63385,2009,-3.562980003,-3.977568863
53,84419,2007,4.469328556,3.860302764
53,64855,2002,5.750332089,5.207321408
53,58732,2006,2.755510651,2.548618732
53,90268,2002,-1.323753319,-1.592390961
53,91995,2009,6.960925651,7.733665263
53,93803,2005,3.683503464,4.440291893
53,98333,2008,-3.81221132,-2.904754104
53,77116,2007,4.834624811,5.077799568
53,79748,2006,-5.951070447,-5.458151771
53,67281,2007,-2.755538384,-2.377438943
53,74055,2005,3.459480556,4.013788281
53,89202,2009,6.125227763,6.665066146
53,79517,2008,2.09451864,1.490909436
53,87402,2003,2.057059181,2.367262797
53,69922,2006,3.799647465,3.946291676
53,57496,2006,6.572592792,7.340551112
53,66555,2009,6.504136458,6.321814238
53,64318,2007,0.880218432,1.62761372
53,93922,2004,-2.528325669,-2.752297504
53,90807,2005,-3.453160416,-3.841261639
53,54526,2008,-0.961552452,-0.737018209
53,54265,2007,-3.640814636,-3.351540677
53,62082,2008,2.713920996,2.80098623
53,86792,2006,6.534563934,6.932585806
53,72626,2006,1.426171217,0.834997253
53,58650,2002,0.465656543,0.22566187
53,91192,2004,-3.452066668,-2.796727739
53,91237,2006,-0.816966784,-0.735168417
53,64634,2006,-5.092454464,-5.892690029
53,82461,2009,2.904256105,3.847892942
53,76973,2004,3.136325602,3.087225182
53,59689,2008,2.337412638,1.69768907
53,68625,2004,6.569110236,6.671431806
53,66051,2008,4.105224943,5.073978141
53,96276,2009,6.54879406,6.044418416
53,74910,2005,3.617095689,3.309539224
53,59991,2003,5.593001573,5.538731837
53,87701,2003,-4.888780211,-4.781971782
53,92712,2007,-3.691344713,-4.445686935
53,98775,2008,6.489744289,6.697186755
53,99832,2006,3.336635593,2.380428142
53,65301,2003,-1.845599282,-0.96277171
53,62444,2002,4.631231732,5.039351517
53,77492,2009,-4.319023354,-4.253300895
53,64204,2003,-2.185130219,-2.279074672
53,68201,2007,4.736046102,4.614802284
53,57880,2008,-2.483345482,-2.529840484
53,61761,2005,-2.73202307,-2.359783599
53,98589,2003,-0.200570063,0.092022838
53,84176,2003,1.394025931,0.798009369
53,84831,2007,-2.997890007,-3.963940947
53,92859,2009,4.743186925,5.636552119
53,57354,2009,5.73715692,5.215445589
53,80340,2003,0.524261129,1.144887511
53,94855,2004,0.633569366,1.137331315
53,93651,2002,3.256365028,3.670189987
53,50336,2008,0.501302181,-0.001093504
53,50337,2002,-5.857552177,-5.357492818
53,50340,2009,2.32010946,2.503524823
53,50341,2005,-2.74999954,-2.411331667
53,80014,2003,-4.235279711,-4.868048063
53,50343,2006,0.598966415,0.508341073
53,50346,2003,-4.611343655,-4.221380979
53,50347,2009,-2.614122547,-3.133389541
53,50348,2004,-4.869022847,-4.996342994
53,50350,2008,1.506467093,0.514076903
53,80375,2009,6.20580651,6.563071543
53,50352,2003,0.929522568,1.073451132
53,50353,2006,0.366371988,0.375454971
53,50354,2007,1.713300963,2.377428538
53,50355,2004,-0.815418899,-0.550942508
53,50356,2008,0.115521843,-0.14995157
53,50357,2004,-0.949829066,-1.761948762
53,50358,2002,-2.501657219,-3.382258707
53,50360,2002,3.097123521,3.081529812
53,50362,2006,6.049352014,5.202061507
53,50363,2005,-1.756191443,-2.087852248
53,50365,2009,1.687607596,2.252003231
53,50366,2004,-2.711469332,-3.504727376
53,50369,2007,-0.806501453,-0.845614063
53,50370,2008,-0.284099559,-0.721096787
53,50371,2006,-5.146311744,-5.222859571
53,50372,2002,4.154653449,4.6148056
53,50374,2005,-2.578099662,-2.015741289
53,50375,2008,5.753576661,6.720995603
53,50376,2004,6.017462889,5.491221805
53,50377,2002,4.192910422,3.250627292
53,79752,2003,-1.494564143,-2.152654197
53,50379,2004,-0.617329541,0.094038313
53,50380,2008,-5.525978195,-6.446052746
53,79437,2002,-2.599909911,-3.254581103
53,50383,2007,1.813135495,1.741061592
53,50385,2002,1.033215194,0.401407581
53,79460,2009,2.613673988,2.227388046
53,50388,2006,0.307627631,1.014508839
53,50389,2005,-5.077000847,-5.209435925
53,50392,2006,-2.565842355,-2.436121475
53,50393,2005,5.699976776,6.416163381
53,50394,2004,0.497623657,0.626731195
